ID,Candidate_id,Candidate_Entity_ID,General_Party_ID,Election_Type,Office_Sought,Broad_Sector,Incumbency_Status,Election_Year,Industry_Spending_Totals,Status_of_Candidate,Status_of_Candidate,Candidate,Election_Status,General_Party,Election_Type,Office_Sought,Incumbency_Status,Broad_Sector
7246,140988,17657737,2,1,15021,4,1,2012,5000,2,Lost,"STRICKLAND, TONY",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 026,Open,Defense
7247,140990,16948007,2,1,15022,6,3,2012,8500,2,Lost,"ORSWELL, JACK E",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 027,Challenger,"Finance, Insurance & Real Estate"
7248,140990,16948007,2,1,15022,2,3,2012,250,2,Lost,"ORSWELL, JACK E",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 027,Challenger,Construction
7249,140991,17657740,2,1,15022,6,3,2012,1000,2,Lost,"DURAN, BOB",Lost-Top Two Primary,Republican,Standard,US HOUSE DISTRICT CA 027,Challenger,"Finance, Insurance & Real Estate"
7250,140991,17657740,2,1,15022,8,3,2012,200,2,Lost,"DURAN, BOB",Lost-Top Two Primary,Republican,Standard,US HOUSE DISTRICT CA 027,Challenger,Health
7251,140993,17657742,1,1,15024,6,1,2012,68750,1,Won,"CARDENAS, TONY",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 029,Open,"Finance, Insurance & Real Estate"
7252,140993,17657742,1,1,15024,8,1,2012,50500,1,Won,"CARDENAS, TONY",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 029,Open,Health
7253,140993,17657742,1,1,15024,5,1,2012,17500,1,Won,"CARDENAS, TONY",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 029,Open,Energy & Natural Resources
7254,140993,17657742,1,1,15024,2,1,2012,14000,1,Won,"CARDENAS, TONY",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 029,Open,Construction
7255,140993,17657742,1,1,15024,4,1,2012,2000,1,Won,"CARDENAS, TONY",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 029,Open,Defense
7256,140995,16562595,1,1,15029,6,2,2012,324234,1,Won,"BECERRA, XAVIER",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 034,Incumbent,"Finance, Insurance & Real Estate"
7257,140995,16562595,1,1,15029,8,2,2012,302391,1,Won,"BECERRA, XAVIER",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 034,Incumbent,Health
7258,140995,16562595,1,1,15029,5,2,2012,54100,1,Won,"BECERRA, XAVIER",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 034,Incumbent,Energy & Natural Resources
7259,140995,16562595,1,1,15029,2,2,2012,18000,1,Won,"BECERRA, XAVIER",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 034,Incumbent,Construction
7260,140995,16562595,1,1,15029,4,2,2012,16000,1,Won,"BECERRA, XAVIER",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 034,Incumbent,Defense
7261,140999,17657747,1,1,15026,8,3,2012,500,2,Lost,"KIM, JUSTIN",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 031,Challenger,Health
7262,141000,17657748,1,1,15026,6,3,2012,20975,2,Lost,"AGUILAR, PETE",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 031,Challenger,"Finance, Insurance & Real Estate"
7263,141000,17657748,1,1,15026,2,3,2012,12500,2,Lost,"AGUILAR, PETE",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 031,Challenger,Construction
7264,141000,17657748,1,1,15026,8,3,2012,7500,2,Lost,"AGUILAR, PETE",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 031,Challenger,Health
7265,141000,17657748,1,1,15026,5,3,2012,1250,2,Lost,"AGUILAR, PETE",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 031,Challenger,Energy & Natural Resources
7266,141001,1894988,2,1,15026,8,3,2012,15375,2,Lost,"DUTTON, BOB",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 031,Challenger,Health
7267,141001,1894988,2,1,15026,6,3,2012,14099,2,Lost,"DUTTON, BOB",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 031,Challenger,"Finance, Insurance & Real Estate"
7268,141001,1894988,2,1,15026,5,3,2012,7500,2,Lost,"DUTTON, BOB",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 031,Challenger,Energy & Natural Resources
7269,141001,1894988,2,1,15026,2,3,2012,4276,2,Lost,"DUTTON, BOB",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 031,Challenger,Construction
7270,141003,12450156,1,1,15035,8,2,2012,66250,1,Won,"ROYBAL-ALLARD, LUCILLE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 040,Incumbent,Health
7271,141003,12450156,1,1,15035,6,2,2012,39250,1,Won,"ROYBAL-ALLARD, LUCILLE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 040,Incumbent,"Finance, Insurance & Real Estate"
7272,141003,12450156,1,1,15035,5,2,2012,17950,1,Won,"ROYBAL-ALLARD, LUCILLE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 040,Incumbent,Energy & Natural Resources
7273,141003,12450156,1,1,15035,2,2,2012,6500,1,Won,"ROYBAL-ALLARD, LUCILLE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 040,Incumbent,Construction
7274,141003,12450156,1,1,15035,4,2,2012,6500,1,Won,"ROYBAL-ALLARD, LUCILLE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 040,Incumbent,Defense
7275,141006,31606,3,1,15028,6,3,2012,62895,2,Lost,"BLOOMFIELD JR, WILLIAM E",Lost-General,Third-Party,Standard,US HOUSE DISTRICT CA 033,Challenger,"Finance, Insurance & Real Estate"
7276,141006,31606,3,1,15028,8,3,2012,3700,2,Lost,"BLOOMFIELD JR, WILLIAM E",Lost-General,Third-Party,Standard,US HOUSE DISTRICT CA 033,Challenger,Health
7277,141006,31606,3,1,15028,4,3,2012,1250,2,Lost,"BLOOMFIELD JR, WILLIAM E",Lost-General,Third-Party,Standard,US HOUSE DISTRICT CA 033,Challenger,Defense
7278,141006,31606,3,1,15028,2,3,2012,600,2,Lost,"BLOOMFIELD JR, WILLIAM E",Lost-General,Third-Party,Standard,US HOUSE DISTRICT CA 033,Challenger,Construction
7279,141009,24848,1,1,15030,8,3,2012,35220,1,Won,"NEGRETE-MCLEOD, GLORIA",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 035,Challenger,Health
7280,141009,24848,1,1,15030,2,3,2012,6050,1,Won,"NEGRETE-MCLEOD, GLORIA",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 035,Challenger,Construction
7281,141009,24848,1,1,15030,5,3,2012,6000,1,Won,"NEGRETE-MCLEOD, GLORIA",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 035,Challenger,Energy & Natural Resources
7282,141009,24848,1,1,15030,6,3,2012,2535,1,Won,"NEGRETE-MCLEOD, GLORIA",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 035,Challenger,"Finance, Insurance & Real Estate"
7283,141010,17657757,1,1,15031,8,3,2012,97223,1,Won,"RUIZ, RAUL",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 036,Challenger,Health
7284,141010,17657757,1,1,15031,6,3,2012,54850,1,Won,"RUIZ, RAUL",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 036,Challenger,"Finance, Insurance & Real Estate"
7285,141010,17657757,1,1,15031,2,3,2012,19950,1,Won,"RUIZ, RAUL",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 036,Challenger,Construction
7286,141010,17657757,1,1,15031,4,3,2012,500,1,Won,"RUIZ, RAUL",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 036,Challenger,Defense
7287,141010,17657757,1,1,15031,5,3,2012,225,1,Won,"RUIZ, RAUL",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 036,Challenger,Energy & Natural Resources
7288,141011,2378663,2,1,15037,4,2,2012,95000,1,Won,"CALVERT, KEN",Won-General,Republican,Standard,US HOUSE DISTRICT CA 042,Incumbent,Defense
7289,141011,2378663,2,1,15037,2,2,2012,90400,1,Won,"CALVERT, KEN",Won-General,Republican,Standard,US HOUSE DISTRICT CA 042,Incumbent,Construction
7290,141011,2378663,2,1,15037,6,2,2012,69957,1,Won,"CALVERT, KEN",Won-General,Republican,Standard,US HOUSE DISTRICT CA 042,Incumbent,"Finance, Insurance & Real Estate"
7291,141011,2378663,2,1,15037,5,2,2012,51500,1,Won,"CALVERT, KEN",Won-General,Republican,Standard,US HOUSE DISTRICT CA 042,Incumbent,Energy & Natural Resources
7292,141011,2378663,2,1,15037,8,2,2012,43590,1,Won,"CALVERT, KEN",Won-General,Republican,Standard,US HOUSE DISTRICT CA 042,Incumbent,Health
7293,141015,17657762,1,1,15033,8,2,2012,83750,1,Won,"SANCHEZ, LINDA T",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 038,Incumbent,Health
7294,141015,17657762,1,1,15033,6,2,2012,68690,1,Won,"SANCHEZ, LINDA T",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 038,Incumbent,"Finance, Insurance & Real Estate"
7295,141015,17657762,1,1,15033,5,2,2012,25160,1,Won,"SANCHEZ, LINDA T",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 038,Incumbent,Energy & Natural Resources
7296,141015,17657762,1,1,15033,2,2,2012,3500,1,Won,"SANCHEZ, LINDA T",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 038,Incumbent,Construction
7297,141015,17657762,1,1,15033,4,2,2012,3100,1,Won,"SANCHEZ, LINDA T",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 038,Incumbent,Defense
7298,141016,15570408,1,1,15034,8,3,2012,16539,2,Lost,"CHEN, JAY",Lost-General,Democratic,Standard,US HOUSE DISTRICT CA 039,Challenger,Health
7299,141016,15570408,1,1,15034,6,3,2012,5850,2,Lost,"CHEN, JAY",Lost-General,Democratic,Standard,US HOUSE DISTRICT CA 039,Challenger,"Finance, Insurance & Real Estate"
7300,141016,15570408,1,1,15034,2,3,2012,1000,2,Lost,"CHEN, JAY",Lost-General,Democratic,Standard,US HOUSE DISTRICT CA 039,Challenger,Construction
7301,141016,15570408,1,1,15034,5,3,2012,600,2,Lost,"CHEN, JAY",Lost-General,Democratic,Standard,US HOUSE DISTRICT CA 039,Challenger,Energy & Natural Resources
7302,141018,17657765,2,1,15003,6,1,2012,250,2,Lost,"IMUS, GREGG",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 008,Open,"Finance, Insurance & Real Estate"
7303,141019,17657766,2,1,15036,8,1,2012,25,2,Lost,"SAWYER, VINCE",Lost-Top Two Primary,Republican,Standard,US HOUSE DISTRICT CA 041,Open,Health
7304,141020,17657767,2,1,15040,6,3,2012,3300,2,Lost,"WEBB, JOHN",Lost-Top Two Primary,Republican,Standard,US HOUSE DISTRICT CA 045,Challenger,"Finance, Insurance & Real Estate"
7305,141024,17657771,1,1,15036,6,1,2012,48208,1,Won,"TAKANO, MARK",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 041,Open,"Finance, Insurance & Real Estate"
7306,141024,17657771,1,1,15036,8,1,2012,16866,1,Won,"TAKANO, MARK",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 041,Open,Health
7307,141024,17657771,1,1,15036,2,1,2012,3500,1,Won,"TAKANO, MARK",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 041,Open,Construction
7308,141024,17657771,1,1,15036,5,1,2012,900,1,Won,"TAKANO, MARK",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 041,Open,Energy & Natural Resources
7309,141024,17657771,1,1,15036,4,1,2012,750,1,Won,"TAKANO, MARK",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 041,Open,Defense
7310,141025,17657772,2,1,15036,6,1,2012,120700,2,Lost,"TAVAGLIONE, JOHN",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 041,Open,"Finance, Insurance & Real Estate"
7311,141025,17657772,2,1,15036,2,1,2012,71750,2,Lost,"TAVAGLIONE, JOHN",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 041,Open,Construction
7312,141025,17657772,2,1,15036,8,1,2012,55750,2,Lost,"TAVAGLIONE, JOHN",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 041,Open,Health
7313,141025,17657772,2,1,15036,5,1,2012,41000,2,Lost,"TAVAGLIONE, JOHN",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 041,Open,Energy & Natural Resources
7314,141027,17657774,2,1,15041,5,3,2012,8300,2,Lost,"HAYDEN, JERRY",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 046,Challenger,Energy & Natural Resources
7315,141027,17657774,2,1,15041,6,3,2012,1800,2,Lost,"HAYDEN, JERRY",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 046,Challenger,"Finance, Insurance & Real Estate"
7316,141031,17657778,2,1,15042,6,1,2012,93600,2,Lost,"DELONG, GARY",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 047,Open,"Finance, Insurance & Real Estate"
7317,141031,17657778,2,1,15042,5,1,2012,37900,2,Lost,"DELONG, GARY",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 047,Open,Energy & Natural Resources
7318,141031,17657778,2,1,15042,8,1,2012,28569,2,Lost,"DELONG, GARY",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 047,Open,Health
7319,141031,17657778,2,1,15042,2,1,2012,23750,2,Lost,"DELONG, GARY",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 047,Open,Construction
7320,141032,17657779,2,1,15042,6,1,2012,8400,2,Lost,"KUYKENDALL, STEVEN T",Lost-Top Two Primary,Republican,Standard,US HOUSE DISTRICT CA 047,Open,"Finance, Insurance & Real Estate"
7321,141032,17657779,2,1,15042,2,1,2012,800,2,Lost,"KUYKENDALL, STEVEN T",Lost-Top Two Primary,Republican,Standard,US HOUSE DISTRICT CA 047,Open,Construction
7322,141033,1960979,1,1,15040,6,3,2012,37600,2,Lost,"KANG, SUKHEE",Lost-General,Democratic,Standard,US HOUSE DISTRICT CA 045,Challenger,"Finance, Insurance & Real Estate"
7323,141033,1960979,1,1,15040,8,3,2012,6400,2,Lost,"KANG, SUKHEE",Lost-General,Democratic,Standard,US HOUSE DISTRICT CA 045,Challenger,Health
7324,141033,1960979,1,1,15040,2,3,2012,250,2,Lost,"KANG, SUKHEE",Lost-General,Democratic,Standard,US HOUSE DISTRICT CA 045,Challenger,Construction
7325,141036,17657783,1,1,15044,4,3,2012,1845,2,Lost,"TETALMAN, JERRY",Lost-General,Democratic,Standard,US HOUSE DISTRICT CA 049,Challenger,Defense
7326,141036,17657783,1,1,15044,8,3,2012,850,2,Lost,"TETALMAN, JERRY",Lost-General,Democratic,Standard,US HOUSE DISTRICT CA 049,Challenger,Health
7327,141036,17657783,1,1,15044,6,3,2012,250,2,Lost,"TETALMAN, JERRY",Lost-General,Democratic,Standard,US HOUSE DISTRICT CA 049,Challenger,"Finance, Insurance & Real Estate"
7328,141039,622640,1,1,15046,6,1,2012,245150,1,Won,"VARGAS, JUAN",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 051,Open,"Finance, Insurance & Real Estate"
7329,141039,622640,1,1,15046,8,1,2012,90300,1,Won,"VARGAS, JUAN",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 051,Open,Health
7330,141039,622640,1,1,15046,5,1,2012,28000,1,Won,"VARGAS, JUAN",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 051,Open,Energy & Natural Resources
7331,141039,622640,1,1,15046,2,1,2012,14450,1,Won,"VARGAS, JUAN",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 051,Open,Construction
7332,141039,622640,1,1,15046,4,1,2012,3500,1,Won,"VARGAS, JUAN",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 051,Open,Defense
7333,141042,17657789,1,1,15046,5,1,2012,13300,2,Lost,"MORENO, DUCHENY DENISE",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 051,Open,Energy & Natural Resources
7334,141042,17657789,1,1,15046,6,1,2012,8800,2,Lost,"MORENO, DUCHENY DENISE",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 051,Open,"Finance, Insurance & Real Estate"
7335,141042,17657789,1,1,15046,8,1,2012,5950,2,Lost,"MORENO, DUCHENY DENISE",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 051,Open,Health
7336,141042,17657789,1,1,15046,2,1,2012,3925,2,Lost,"MORENO, DUCHENY DENISE",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 051,Open,Construction
7337,141045,17657792,1,1,15047,6,3,2012,15125,2,Lost,"SALDANA, LORI",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 052,Challenger,"Finance, Insurance & Real Estate"
7338,141045,17657792,1,1,15047,8,3,2012,3395,2,Lost,"SALDANA, LORI",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 052,Challenger,Health
7339,141045,17657792,1,1,15047,2,3,2012,1250,2,Lost,"SALDANA, LORI",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 052,Challenger,Construction
7340,141045,17657792,1,1,15047,4,3,2012,700,2,Lost,"SALDANA, LORI",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 052,Challenger,Defense
7341,141046,30614,2,1,15047,8,3,2012,5000,2,Lost,"IVERSON, WAYNE L",Lost-Top Two Primary,Republican,Standard,US HOUSE DISTRICT CA 052,Challenger,Health
7342,141048,6503527,3,1,15047,6,3,2012,2750,2,Lost,"DOYLE, JACK",Lost-Top Two Primary,Third-Party,Standard,US HOUSE DISTRICT CA 052,Challenger,"Finance, Insurance & Real Estate"
7343,141875,6643414,1,1,15004,6,2,2012,119704,1,Won,"MCNERNEY, JERRY",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 009,Incumbent,"Finance, Insurance & Real Estate"
7344,141875,6643414,1,1,15004,8,2,2012,101540,1,Won,"MCNERNEY, JERRY",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 009,Incumbent,Health
7345,141875,6643414,1,1,15004,5,2,2012,50690,1,Won,"MCNERNEY, JERRY",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 009,Incumbent,Energy & Natural Resources
7346,141875,6643414,1,1,15004,2,2,2012,30450,1,Won,"MCNERNEY, JERRY",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 009,Incumbent,Construction
7347,141875,6643414,1,1,15004,4,2,2012,4000,1,Won,"MCNERNEY, JERRY",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 009,Incumbent,Defense
7348,141877,761620,1,1,15014,6,2,2012,99050,1,Won,"LOFGREN, ZOE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 019,Incumbent,"Finance, Insurance & Real Estate"
7349,141877,761620,1,1,15014,8,2,2012,46200,1,Won,"LOFGREN, ZOE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 019,Incumbent,Health
7350,141877,761620,1,1,15014,5,2,2012,15000,1,Won,"LOFGREN, ZOE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 019,Incumbent,Energy & Natural Resources
7351,141877,761620,1,1,15014,2,2,2012,11500,1,Won,"LOFGREN, ZOE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 019,Incumbent,Construction
7352,141877,761620,1,1,15014,4,2,2012,10000,1,Won,"LOFGREN, ZOE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 019,Incumbent,Defense
7353,141878,2022689,1,1,15015,8,2,2012,41949,1,Won,"FARR, SAM",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 020,Incumbent,Health
7354,141878,2022689,1,1,15015,6,2,2012,29467,1,Won,"FARR, SAM",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 020,Incumbent,"Finance, Insurance & Real Estate"
7355,141878,2022689,1,1,15015,2,2,2012,15450,1,Won,"FARR, SAM",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 020,Incumbent,Construction
7356,141878,2022689,1,1,15015,5,2,2012,13000,1,Won,"FARR, SAM",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 020,Incumbent,Energy & Natural Resources
7357,141878,2022689,1,1,15015,4,2,2012,4000,1,Won,"FARR, SAM",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 020,Incumbent,Defense
7358,141879,732074,1,1,15011,5,2,2012,126500,1,Won,"COSTA, JIM",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 016,Incumbent,Energy & Natural Resources
7359,141879,732074,1,1,15011,6,2,2012,120026,1,Won,"COSTA, JIM",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 016,Incumbent,"Finance, Insurance & Real Estate"
7360,141879,732074,1,1,15011,2,2,2012,42500,1,Won,"COSTA, JIM",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 016,Incumbent,Construction
7361,141879,732074,1,1,15011,8,2,2012,20000,1,Won,"COSTA, JIM",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 016,Incumbent,Health
7362,141879,732074,1,1,15011,4,2,2012,500,1,Won,"COSTA, JIM",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 016,Incumbent,Defense
7363,141880,1257359,1,1,15038,6,2,2012,130300,1,Won,"WATERS, MAXINE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 043,Incumbent,"Finance, Insurance & Real Estate"
7364,141880,1257359,1,1,15038,8,2,2012,19000,1,Won,"WATERS, MAXINE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 043,Incumbent,Health
7365,141880,1257359,1,1,15038,2,2,2012,9000,1,Won,"WATERS, MAXINE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 043,Incumbent,Construction
7366,141880,1257359,1,1,15038,5,2,2012,4550,1,Won,"WATERS, MAXINE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 043,Incumbent,Energy & Natural Resources
7367,141881,16566899,2,1,15047,8,2,2012,277850,2,Lost,"BILBRAY, BRIAN P",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 052,Incumbent,Health
7368,141881,16566899,2,1,15047,6,2,2012,215695,2,Lost,"BILBRAY, BRIAN P",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 052,Incumbent,"Finance, Insurance & Real Estate"
7369,141881,16566899,2,1,15047,5,2,2012,143000,2,Lost,"BILBRAY, BRIAN P",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 052,Incumbent,Energy & Natural Resources
7370,141881,16566899,2,1,15047,2,2,2012,63500,2,Lost,"BILBRAY, BRIAN P",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 052,Incumbent,Construction
7371,141881,16566899,2,1,15047,4,2,2012,59500,2,Lost,"BILBRAY, BRIAN P",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 052,Incumbent,Defense
7372,141945,17658638,1,1,15001,8,2,2012,109300,1,Won,"MATSUI, DORIS",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 006,Incumbent,Health
7373,141945,17658638,1,1,15001,6,2,2012,68200,1,Won,"MATSUI, DORIS",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 006,Incumbent,"Finance, Insurance & Real Estate"
7374,141945,17658638,1,1,15001,5,2,2012,45750,1,Won,"MATSUI, DORIS",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 006,Incumbent,Energy & Natural Resources
7375,141945,17658638,1,1,15001,2,2,2012,20500,1,Won,"MATSUI, DORIS",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 006,Incumbent,Construction
7376,141945,17658638,1,1,15001,4,2,2012,4000,1,Won,"MATSUI, DORIS",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 006,Incumbent,Defense
7377,141947,17658640,1,1,15006,6,2,2012,67397,1,Won,"MILLER, GEORGE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 011,Incumbent,"Finance, Insurance & Real Estate"
7378,141947,17658640,1,1,15006,8,2,2012,48650,1,Won,"MILLER, GEORGE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 011,Incumbent,Health
7379,141947,17658640,1,1,15006,2,2,2012,7000,1,Won,"MILLER, GEORGE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 011,Incumbent,Construction
7380,141947,17658640,1,1,15006,5,2,2012,6650,1,Won,"MILLER, GEORGE",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 011,Incumbent,Energy & Natural Resources
7381,141948,16617989,1,1,15010,8,2,2012,306300,2,Lost,"STARK, FORTNEY (PETE)",Lost-General,Democratic,Standard,US HOUSE DISTRICT CA 015,Incumbent,Health
7382,141948,16617989,1,1,15010,6,2,2012,55552,2,Lost,"STARK, FORTNEY (PETE)",Lost-General,Democratic,Standard,US HOUSE DISTRICT CA 015,Incumbent,"Finance, Insurance & Real Estate"
7383,141948,16617989,1,1,15010,5,2,2012,3500,2,Lost,"STARK, FORTNEY (PETE)",Lost-General,Democratic,Standard,US HOUSE DISTRICT CA 015,Incumbent,Energy & Natural Resources
7384,141950,331199,2,1,15018,6,2,2012,809900,1,Won,"MCCARTHY, KEVIN",Won-General,Republican,Standard,US HOUSE DISTRICT CA 023,Incumbent,"Finance, Insurance & Real Estate"
7385,141950,331199,2,1,15018,8,2,2012,515949,1,Won,"MCCARTHY, KEVIN",Won-General,Republican,Standard,US HOUSE DISTRICT CA 023,Incumbent,Health
7386,141950,331199,2,1,15018,5,2,2012,439400,1,Won,"MCCARTHY, KEVIN",Won-General,Republican,Standard,US HOUSE DISTRICT CA 023,Incumbent,Energy & Natural Resources
7387,141950,331199,2,1,15018,2,2,2012,142699,1,Won,"MCCARTHY, KEVIN",Won-General,Republican,Standard,US HOUSE DISTRICT CA 023,Incumbent,Construction
7388,141950,331199,2,1,15018,4,2,2012,54000,1,Won,"MCCARTHY, KEVIN",Won-General,Republican,Standard,US HOUSE DISTRICT CA 023,Incumbent,Defense
7389,141951,17658644,1,1,15028,8,2,2012,318299,1,Won,"WAXMAN, HENRY A",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 033,Incumbent,Health
7390,141951,17658644,1,1,15028,6,2,2012,144300,1,Won,"WAXMAN, HENRY A",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 033,Incumbent,"Finance, Insurance & Real Estate"
7391,141951,17658644,1,1,15028,5,2,2012,44750,1,Won,"WAXMAN, HENRY A",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 033,Incumbent,Energy & Natural Resources
7392,141951,17658644,1,1,15028,4,2,2012,7500,1,Won,"WAXMAN, HENRY A",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 033,Incumbent,Defense
7393,141951,17658644,1,1,15028,2,2,2012,3500,1,Won,"WAXMAN, HENRY A",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 033,Incumbent,Construction
7394,141952,369166,1,1,15025,6,2,2012,374627,1,Won,"SHERMAN, BRAD",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 030,Incumbent,"Finance, Insurance & Real Estate"
7395,141952,369166,1,1,15025,8,2,2012,70220,1,Won,"SHERMAN, BRAD",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 030,Incumbent,Health
7396,141952,369166,1,1,15025,2,2,2012,26750,1,Won,"SHERMAN, BRAD",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 030,Incumbent,Construction
7397,141952,369166,1,1,15025,4,2,2012,17000,1,Won,"SHERMAN, BRAD",Won-General,Democratic,Standard,US HOUSE DISTRICT CA 030,Incumbent,Defense
